UserID,Item7,Item9,Item10,Item12,Item13,Item15,Item16,Item18,Item19,Item20,Item21,Item22,Item23,Item24
ca4acddaec8e55306213da346e0b0d18,1,5,5,5,5,5,5,4,4,4,4,4,3,4
9c423a52d9930d882363d995c97253b4,2,3,3,3,3,0,0,2,1,1,3,4,2,0
ea2c727c8d3afee605b2995cbde4f56e,2,3,3,1,2,0,0,2,1,0,0,3,3,2
2fb57840941a8a10f898a4baba35fa00,1,4,5,4,5,0,0,2,1,3,3,4,4,3
a90d39f10e22533b15e6694bd2c7ff90,0,3,3,3,3,4,4,3,2,1,0,0,0,1
990e519717e28285a941b6ef13ada4fe,1,4,5,4,5,0,0,3,1,3,3,0,0,3
1a8fe8ca7d079cb2642e2bbd86b1f65e,2,4,5,4,5,0,0,4,5,3,4,2,2,4
93b2a30f099f1a18a58e65f656292378,1,4,5,4,5,0,0,3,3,0,0,0,0,3
ccfed4bb31d6e200b56e1d406f9d8d7e,1,3,3,4,3,5,4,3,1,2,1,2,2,0
13fb1669e04065e28c223dccabd48a6d,2,3,5,4,5,0,0,1,5,0,2,2,0,4
477c97adcdf5836093cefd9adeb5473f,1,4,5,4,5,4,5,4,5,3,3,4,4,4
1a784e0b151e2d51520d8b34dbc839b9,1,5,5,5,5,0,0,1,3,0,3,4,4,4
939535e084a94d32e6360505d1216381,1,3,2,2,2,0,0,3,4,2,3,3,3,4
f4cbafdc272f4cc0df6da636b7e063e2,2,4,3,4,5,4,5,1,1,0,0,2,2,0
cdc4e071c63f7cd08e9f2c5aab595280,1,3,3,3,3,3,3,3,4,4,4,3,2,4
55c0a0851ad095bb56ac440247fd4c56,2,3,4,1,2,0,0,3,4,4,4,3,3,4
0cf0b04337b4cb353b03b7da870e4319,2,4,3,4,5,5,3,3,4,3,2,0,0,0
b0d2a485b5cdc79b74535e8937d7aa10,1,3,5,3,3,0,0,0,0,2,3,0,0,1
a14dd75a9292bcdeae880883851185a8,1,1,1,3,3,0,0,3,4,3,3,2,2,3
eb8112fa922025d01260f029aad2707c,1,3,3,3,3,0,0,0,0,0,0,0,0,0
e12c27c8420dd6f1e2ae2af9625a505c,2,3,5,4,5,0,0,2,1,0,3,2,0,4
36c8d145d6fdb2205226233642bada1d,2,4,5,3,3,3,3,3,3,3,0,3,2,0
bfcb7e5d230b1dbee17ab1d9aba56bea,1,4,5,4,5,3,4,0,0,0,0,4,3,0
6c411c5a866aece7cbeefc3b6b03a643,1,4,5,3,3,1,1,1,1,1,0,0,0,1
76b21c3938f65f48992c144ddaccce84,1,4,5,4,5,4,5,3,5,4,4,4,4,4
a2ae78e282a84062bf6581d3f3f41b48,1,4,5,4,5,0,0,4,1,3,3,3,3,4
b117853595d5688a3899dffbebf450ad,2,3,3,3,3,3,4,4,2,0,2,2,2,0
ba853109e14f5d459cc6dac9de5709f5,2,4,5,4,5,3,3,3,5,3,3,3,3,3
8839121f338731dd17a2491af7469b07,2,3,5,3,3,0,0,2,1,1,0,2,2,4
1da0757005914730c6b6da7e1c400690,1,5,5,5,5,0,0,3,1,3,3,4,3,0
17f07e81121dda12b9fb63aef4b52a3f,1,4,5,4,5,5,5,3,4,3,3,2,3,4
6b667538edacaceb442af84550569c6d,2,4,4,4,4,0,0,3,2,3,0,2,2,3
deecdb909b5d6cce0ecc6f3a47e0f30c,2,1,2,3,2,0,0,3,3,1,0,1,1,0
bf980060c8da1c88cf0198f3bc7a7279,1,3,3,3,3,0,0,4,5,0,2,3,2,2
16f3e632c9f67c969119ac4766d2cae4,1,4,3,4,3,5,5,3,1,3,1,0,0,0
65bb9938fe80fa24ce20ea86a2da7a02,0,3,4,3,4,0,0,3,1,1,1,1,1,1
f3cf5a0620c85d78c049b9aff89726ff,2,3,4,3,3,0,0,3,1,0,0,0,0,1
46a81a09c45fe940a140469a81b0de0e,0,4,5,4,5,4,5,3,5,0,0,0,0,3
cba7e4776fd59673434f28f67c5141ab,0,1,2,1,2,3,4,0,0,0,0,0,0,1
fe31c2cc57d10e667fb713fba525e388,2,3,4,1,1,0,0,1,1,3,3,2,2,1
68f9a3415d63b60281d9441108fec27f,1,3,5,4,5,0,0,3,3,0,2,0,0,4
fc5df1f9d00efd64fa20b11ef479cae1,1,4,5,4,5,0,0,3,5,3,3,3,2,3
f16fbc86df0f4bf556d3a23e279dc6dd,2,3,4,2,1,0,0,1,3,1,1,0,0,0
62ac28012c9486c0c9b2c14088be357f,1,4,5,4,5,4,5,1,1,3,3,0,3,4
e82e78780a2be837406099105ca1cd0d,0,3,2,3,2,0,0,3,4,1,1,1,1,1
38f2b755747b3f137335f184538f6f37,2,3,4,3,3,0,0,4,4,0,3,2,2,1
895495f9b02ea576e83bb41b089d6eaa,1,3,5,4,5,1,4,2,2,1,3,0,0,1
5e1aa708653a0f4e1caa1e9944c3dd54,2,4,5,4,5,0,0,1,4,4,4,4,2,4
4dbf336b134334fdc5d49b39b51645c5,1,3,3,3,3,0,0,1,2,0,3,0,0,4
653fedc6c652d09da93867e427ca2c0c,2,4,4,3,3,0,0,4,2,0,0,0,0,3
5036bfdbfbc63505bb7df315fc2f95a7,1,3,3,4,5,3,3,3,3,3,3,2,3,4
0160888b57b76a9060283c29889b060f,1,4,3,4,3,0,0,4,2,3,3,3,3,3
3be532d9f598466dc1f27212b8b63bd5,1,1,2,3,3,0,0,4,4,1,0,1,1,3
a82df9fdcc466000d060348ffbb07cd5,2,3,3,3,5,1,4,1,1,1,1,2,2,1
ce4e5591a5af5703d6698d71bb4afe3f,1,3,5,4,5,0,0,4,5,4,4,2,2,4
2875ffe7f3461b702cd05a1e9277dfe3,0,3,3,3,3,0,0,3,2,3,3,2,2,1
a3ba06b544d5da5e91d837fd1965334f,1,4,3,4,5,3,3,4,5,3,3,4,2,4
096a922b031285237e8cc4d29138cf31,1,4,5,3,2,4,3,4,5,2,2,2,2,2
ac43ca68ce5f200dc938c2cf42d7531b,1,4,5,5,5,5,5,4,5,2,3,2,2,4
66375d3d2e3e383ef82bbc1dc791a334,2,4,3,4,3,0,0,4,4,0,1,2,3,4
2089f3c9246ed0826cfc46628ac9f0df,2,4,5,4,5,0,0,1,1,3,0,3,3,1
d5db8a25b01873deaf97c8a1e7eb32e8,1,0,0,4,3,0,0,3,1,1,1,0,0,3
e5ca88e404abd75767b19e22f3798010,1,5,5,4,5,5,5,3,1,4,4,4,4,4
b09149ca222f6b525cfc3239b7220610,0,3,3,3,3,0,0,3,4,1,4,0,0,1
00fc09469ea5e8b2a67a650e3497688f,1,4,5,4,5,4,4,3,5,3,3,2,2,3
e2f002883db5047e8f31e26d69a79263,1,4,5,4,5,0,0,1,1,4,4,2,2,4
474c90bc50d1fb16aacc8a659b42f58c,1,5,5,5,5,5,5,1,1,3,4,4,4,3
f4adde960b976815a1e309fece8fdf59,1,5,5,5,5,5,5,1,3,4,4,4,2,4
04defd47394d2b8402593f3be7f13174,1,3,3,4,5,4,3,3,5,0,3,3,4,3
30592e5aaa234134a5ea0edd7855ba2a,1,4,5,4,5,4,5,3,2,0,3,2,2,3
1064693a6943cf1158ccdd9956ba1322,1,5,5,5,5,0,0,0,0,0,0,3,2,3
4dc3df7a73858171e591fc7d36f61107,2,4,5,5,5,5,5,3,5,0,2,4,4,4
8e9b94f7ba06642b4d3456815a2fbdf6,2,2,4,2,2,0,0,0,0,0,0,0,0,0
19582d1649cdadd892b00f7d3aadb398,2,4,3,4,3,0,0,0,0,0,3,3,4,3
205e7455a161ba980847badd347c1504,1,4,3,4,3,3,4,1,1,0,0,2,2,4
1a287c0325f9c2f5c4b3f772fcab67bb,2,4,4,4,5,5,5,4,3,2,3,2,2,3
bc259dea3de56e709eda4ef103435320,0,3,3,4,3,0,0,1,3,3,3,3,1,1
b3efc20c8595d885912f8221f222d655,2,4,4,4,5,0,0,3,3,0,3,3,3,0
ecaf54c63d6bc4ce74fbae7b26d63f13,1,4,3,3,3,0,0,2,1,4,2,0,2,1
2a426aae41173313717d502335bf5475,1,4,5,5,5,5,5,4,1,4,3,4,4,3
889a11fc815a07fe70c5f819579609dd,0,0,0,1,2,0,0,3,1,0,1,1,1,1
4b197c51b1034923281527419a5a7ace,2,3,3,4,5,4,4,3,2,3,3,2,2,1
924a303ab23de83a7d168af944c142d9,1,5,5,4,5,4,3,1,3,3,3,3,2,1
96004936337914bd97c740e5e5e73379,1,4,5,4,5,0,0,4,5,0,3,3,2,2
433dc8bc7d8f7bab8834e010c44e2fd9,1,4,5,4,5,0,0,3,5,3,3,4,3,0
5ae7f9550b636d77f037dfdb9bbe6361,1,4,5,4,5,0,0,3,2,0,0,3,3,1
58f12d497aadb5a75c13ebd6c10977b8,2,4,5,4,5,0,0,3,4,3,4,2,2,0
57f5212d8b2da923921e7c89c95e16ec,2,4,5,4,5,4,4,4,4,3,3,2,2,4
2b2fbbea8c63630b9afe1f6f91eac22b,2,1,4,1,4,0,0,3,4,1,3,0,0,3
1bca248d7bcd946bdf2dcdd714ee6fd8,1,1,5,3,3,0,0,4,5,4,4,2,2,4
2ba7a066e1fbf5f346c16a14af9b8772,1,4,5,5,5,0,0,3,2,0,4,4,4,0
767a341e82a79a22ed19d9340a9d7b61,2,3,3,3,3,3,3,3,2,0,1,2,2,1
9486298ef45bce4a6eef887c063289eb,1,5,4,4,4,0,0,3,5,0,0,2,2,0
5344c2964be070cab5282f0ca8b002f3,1,5,5,5,5,0,0,4,5,3,3,4,4,4
660332de3ab5e83c2fa5ce12e6ef9e94,2,3,3,3,3,0,0,1,1,0,0,0,0,4
fc473c7f0c60adafa4f30531a52fa82b,1,4,5,4,5,1,2,4,4,1,1,2,3,3
60a88227105960efaa7d0acdf246f9cd,1,4,3,3,5,0,0,2,1,3,4,0,0,3
8ef61b2fb1dae54274731f8a3aca837d,0,0,0,2,2,0,0,3,4,0,0,2,2,3
b745bfc3d833c7ce52d9d11a07836d06,2,4,5,5,5,0,0,4,5,3,3,4,4,3
04588acc5341497ea99b24a84e499102,1,3,3,3,3,4,3,1,1,0,0,4,3,2
50faccb2063f8d62943b5a98fae2fae0,2,3,3,3,3,0,0,3,2,0,3,2,2,1
708aaae89b2e7ee5e6a616caa0e742e0,1,5,5,5,5,5,5,4,5,4,4,4,4,4
eff9894f60a1e32e510457c3979c8b72,1,5,5,4,5,4,3,3,2,1,2,4,3,3
f6446cbc94853c4d9accd5ef879548d6,1,5,5,5,5,0,0,3,3,3,4,4,4,4
b9540341916013bacd291d4a81776885,1,4,5,5,5,0,0,4,2,0,3,3,3,1
83fc2f12c1e90c268f858889772a61dd,1,4,5,5,5,0,0,4,5,3,4,2,2,0
cdfc98a52c3f7e43a46968ce90205713,2,3,3,3,3,0,0,3,3,3,4,2,0,1
2355b5f68e4ea634c883cfa6211fd531,2,4,3,4,3,0,0,3,3,3,0,2,2,2
a7a38771e8a7bdabc7ffbb4d19193fce,1,4,4,4,5,0,0,4,5,3,0,0,0,3
e66058cb46341d483a97a9e0885d019a,0,0,0,2,1,0,0,3,2,0,3,1,1,3
68b2692e34a983b45f9e8dacf341c54a,1,3,3,4,5,0,0,4,5,3,3,4,4,3
92fd4be449cbf14a4571c47c63f01337,2,5,5,1,1,0,0,3,2,3,3,0,0,4
44525e61f1fecff5441d5b2f39fc7bed,2,4,5,4,5,0,0,3,2,0,0,0,0,4
d46fae2e523d53bac9702c221be68a57,1,3,5,3,5,3,5,4,4,2,4,4,4,3
8c5d8176a6cab5bff0bb70eca4333b30,1,4,5,5,5,0,0,3,3,3,4,4,4,4
b224dd3dc4ad22344d3952cb7de6ed16,2,3,3,3,3,0,0,1,4,0,0,3,0,3
f5cb74f14af9a1066822681ec9e90cb8,2,3,5,4,5,0,0,4,4,0,0,2,2,4
9da119a84573cc21009ce70ae2e68257,2,3,4,3,2,3,3,1,1,3,1,1,1,1
cae5766e2017c7a7c6cd4119f929cb1b,2,1,4,2,2,0,0,0,0,0,2,0,0,1
59bf12c8392fa115e182878a2b0cb64e,2,4,5,3,2,0,0,3,4,0,3,2,2,1
f96253254d1f0e94b4e4a1c1afb985b4,1,4,3,4,3,0,0,3,2,3,3,3,4,3
81ec071576ea4e59c00fcff213ec8867,1,4,5,4,4,4,4,4,2,3,1,4,3,2
2bea22a3f1845c69abcbe8c52b9de9a0,1,4,5,4,5,0,0,3,1,3,3,2,2,1
aeecd3a4f3f83a1647df634b7770c4c2,1,4,5,5,5,4,5,4,5,3,3,3,2,0
d689f5fb1be52c63489d2f87de0a8952,1,4,5,3,3,0,0,3,2,3,3,0,0,1
1f6ebac1fe4c95eec7140b7177afebba,1,4,5,4,5,0,0,1,1,1,3,2,2,0
ac38355187649e232c452608d08074d2,1,4,5,4,5,0,0,4,2,1,0,3,0,3
97f325c5fa7b8a54829cce08975fe681,2,5,5,4,5,0,0,3,3,0,3,4,4,4
68fa370d93cfb57d4662dab9daadfb22,2,4,4,1,2,0,0,2,1,4,4,4,4,0
9f75ce682a7b75a0612029974d8e4f86,2,5,5,3,3,0,0,3,3,2,2,0,0,3
9efa4a0e08860c33a1d1e2fce1767c9b,2,4,5,4,5,0,0,3,2,3,4,4,2,2
9e346b5bdd65ad5cbfacc706d8ed3256,1,3,3,4,3,0,0,1,2,1,1,2,3,3
1f0c5e272150edd8cb316dc5ee083134,2,4,3,4,5,0,0,3,5,4,4,4,3,3
8880ad8e56bee63afd9c2cfd5e0303f0,2,4,5,4,5,5,3,1,1,3,4,2,2,1
b88f88e2f6becf6562e4608f76542f6f,2,3,4,4,5,4,4,3,2,2,3,2,2,3
9b1cfcdc2fa51d49a7c0c7f7ea918f27,0,4,3,4,5,3,4,3,4,1,3,0,0,3
1339870621caa0e2688b6cb67bcb792e,2,4,4,4,4,0,0,3,1,0,2,3,3,2
f8b8a13b40cff372513b5938ab44cd86,2,3,3,4,3,4,3,1,2,0,3,3,3,1
c81845dabb0bb40e2b159fb8aae784c5,0,3,3,3,3,0,0,4,4,3,3,3,3,4
c4df5c740c3ec343a260c4c7e7c47aec,1,4,4,3,2,0,0,2,1,0,0,3,3,3
2518f0ad673fc5199f90b473319b1c33,2,3,4,3,4,0,0,0,0,1,2,2,3,0
3af3e4d58235188d2a5f6459761490b4,1,4,5,4,5,5,5,3,5,2,3,4,3,0
87d1b9ff5f03efd273ff955f58931cda,1,4,5,5,5,5,5,3,3,4,3,4,3,0
0f68d5ccafceb4db2ca380a38b9bf9e2,1,4,3,4,5,0,0,0,0,0,3,3,2,0
def466c8ca5379a43ec892a657cf556c,1,4,5,4,5,0,0,3,1,0,3,2,2,4
478f710df98f98e64b6ca9b09f8bb64b,2,3,4,4,3,0,0,1,1,1,1,4,2,3
6eff1e7d3498137c3efb192fe179d4c3,1,3,3,3,3,0,0,1,1,1,1,0,0,1
564cca0547f7cac2c053efa18b8fe896,2,3,5,4,5,0,0,4,5,0,3,2,2,1
c680e69d3300bf5af81f72eb1c50a6b2,1,4,5,4,5,0,0,1,1,0,3,2,2,3
8a5b1e033e960d33a67f513e1a59914b,1,4,5,4,5,0,0,1,1,2,2,2,2,2
961df31dc9e9bbc3604078f3aa6694b1,2,1,2,3,3,0,0,3,3,1,0,0,0,1
46afa16e0de1c3aba90c11ee6fd53659,2,4,5,4,5,0,0,2,3,0,2,4,4,2
1af6595d1e5ce4d83341f36bb6959854,1,0,0,4,5,0,0,4,5,4,4,3,2,4
6cb77bc686edb7574bdc6850eb6b0ebb,1,3,5,3,5,0,0,4,4,0,1,3,0,3
284e25f9db98aa18e52e198c8414a11a,0,2,2,2,2,0,0,4,4,0,0,1,2,2
6d6a4316a114af5a293fea9def860c67,2,3,3,3,3,0,0,3,4,0,0,0,0,0
a05ce26132f71095fc14282e421f5e50,1,3,3,3,3,0,0,2,1,1,0,3,0,0
2bfe2e53ec1798ef190969fcd4880461,0,3,2,3,3,0,0,1,2,0,1,2,2,0
0602137ddeb1bc7e6cf37a7914c979bb,1,5,5,1,2,0,0,4,4,4,2,0,0,4
f1eb6e1bb4d5e1f223b7f713b47aa74f,1,4,5,4,5,0,0,3,5,0,2,2,2,0
f98b1bd470cc4bc9ab17e75f03879418,0,1,2,3,3,0,0,2,1,0,0,1,1,0
39c72dce2ae97db07abc1c45b4f63adb,2,3,3,4,5,0,0,3,2,4,3,3,4,3
bda774087eb193d1009ef9e3aba71375,1,4,5,5,5,0,0,1,2,0,3,0,0,2
88251860c010f853ae770785015dda8b,0,3,3,4,3,0,0,3,4,3,2,1,1,3
fba7d7c46b5b928ac0361f92e20cde6d,2,3,3,3,3,0,0,1,1,1,1,3,3,1
363480374c84b235ba425c08ceac8988,1,4,3,4,5,0,0,0,0,2,2,3,4,1
7eb26df3e6c3afa4fbfece15d6db91d8,1,4,5,4,5,0,0,3,1,0,4,2,2,4
057876392eebc9eb31f478fd3b223a8f,1,4,3,4,5,0,0,4,2,0,3,3,3,3
6a97d600bcc399c2238a14b5780b4a19,1,4,3,4,3,5,5,4,3,4,4,2,2,3
5880971dc349fb0bc31e066c9f88625e,2,3,4,3,3,0,0,1,1,0,3,1,1,1
0acd640618c6dc63d077de2f6187ba05,1,5,5,5,5,5,5,3,3,4,4,4,4,0
ed25251feba5088a95399964395a3d44,2,3,3,3,3,4,5,4,5,3,3,0,2,1
73ed96d6269ab4b07875a7406f58f2c0,1,1,4,3,3,0,0,3,5,0,0,0,0,1
7f578aa164c5110d4de30faa556c39ae,2,4,4,4,5,0,0,3,2,4,3,3,2,4
c6776d5aece7229cf27259165a9cfeb5,2,3,5,4,5,4,5,3,5,2,2,3,3,1
e5cd4ccd1be29390971691bb9271c7b0,2,3,3,3,3,0,0,3,2,1,0,2,0,3
b2ef6834343a7be23c2ae160ffc6d9bd,1,4,5,3,3,0,0,3,2,0,4,2,2,4
517d02659435ade1d8cbc797ecbfd533,0,3,3,3,2,0,0,3,3,0,1,1,0,1
46de0dc9d98ceac38a448d251c1cfea5,1,1,2,0,0,0,0,5,4,3,3,3,3,3
51bf0174717798ee8232dd8284c32e4a,2,3,3,3,3,0,0,3,3,0,3,3,3,4
8e62e3ed16bc0c7d7115ccc1a5b22b3b,1,4,5,4,5,0,0,3,5,1,3,3,4,4
2e22f8de773c304a0fed4d3a66df3188,1,3,5,4,5,4,5,3,5,0,3,4,3,0
dd48dd215c8d4bac802b248b9cb9dcc2,2,1,3,3,5,0,0,1,4,1,1,3,3,0
704dc89d774724fb50026e4abfc6f861,2,1,4,3,4,0,0,3,2,1,1,3,2,0
f1c780c3fe04e546163d9f6e26bc2c2a,2,3,4,1,2,0,0,3,2,0,2,1,1,3
0edb9539f87c94dbd9f601ff61dfff1e,1,5,5,5,5,0,0,4,5,4,3,4,4,2
40ef86ffb9cfff7782cadb2e4052d138,1,4,5,4,5,0,0,1,1,3,3,3,2,1
89d7a63b8f84aeb9d9bea8104983a0ba,1,4,5,5,5,3,3,4,3,4,4,3,2,2
7f3fc87fdf550088ba81c0ce73e708de,2,3,4,3,4,0,0,0,0,0,3,3,2,3
c0e646e4efc64502fe2afe30367074dd,1,3,5,4,5,0,0,0,0,2,3,2,2,3
9d763751c1ea3559e46d49ef034c9a3d,1,0,0,3,4,0,0,4,5,1,1,2,0,0
1c6e7ab90e9c298a3f5de016d6c43c62,2,4,5,4,5,0,0,4,5,3,3,2,2,1
f96fe4d90586b3847732d5bfc954b178,1,3,3,3,3,0,0,4,4,0,3,0,0,0
d7c3f0d7aaf5c53442e6b25b66d2de53,1,5,5,4,5,0,0,1,3,0,3,3,2,2
df7abcfb76f992a74171b5d6f23c9ea1,1,3,3,3,3,0,0,1,1,0,0,2,2,3
d07e197e5520ecc9ce803bfbdc688ed2,2,3,3,3,3,0,0,2,5,0,2,2,2,1
f7ee84fad74f568fab32575c8914905e,0,0,0,2,2,0,0,3,2,0,3,1,1,1
701469ccacfd0d710f9691ce3fb1d206,1,4,5,4,5,0,0,5,5,3,4,4,3,4
60189acfd006a76ce38595599eed057a,2,4,5,4,5,0,0,4,2,4,4,4,4,4
7c5fb8e1ccd4559f5ef41ecc39ec7bf3,2,4,4,3,5,0,0,3,2,3,3,0,0,0
4d3cb0249e4121f70ea21ea7aaab71b7,1,5,5,4,5,0,0,3,4,3,3,4,4,1
a8a538db17689d50b0b97c5f34bda180,2,4,5,4,5,0,0,3,2,3,3,3,3,3
161ccefdd12bd25fcfaba631a10ac060,2,4,5,3,5,4,3,4,5,2,3,2,2,1
5b11ebb212729c5747b1bcc4fbf6ac2a,0,3,3,3,3,0,0,3,2,0,1,2,2,0
eb161f5d9b2a0e2d59b8d2de518e7834,1,4,5,4,3,4,3,4,2,0,0,2,2,3
9a0754d33309d68cfbbc7c3432daa755,1,4,5,5,5,0,0,3,5,3,3,0,0,0
a77ddb5866cee5ad1d444e44e39fc921,2,3,3,4,5,0,0,0,0,1,1,3,0,1
4eca7363b537f4adb9b6100572a8120d,1,4,5,4,5,5,4,3,4,4,3,2,2,4
38f27d1961d81801c075d43b90097b12,2,4,5,4,5,4,3,1,3,0,0,2,2,3
9e0bf757938cdbb98c525f13ab12d2ef,2,3,4,0,0,0,0,3,1,0,0,3,3,0
7ea26a65476169ebbe778bfbe59f8fc4,2,3,4,3,3,0,0,4,5,3,0,2,2,4
bf52cf43b03f69952f1f802cac727761,1,3,5,4,5,0,0,2,1,2,3,3,2,3
9a06c3abcaa3bf456ef89417736eabf5,2,4,5,4,5,0,0,1,1,0,3,4,4,4
ac57ffc0cff2611bb2cef6d793f12636,1,4,4,4,5,0,0,3,5,2,4,2,2,3
1f6c41f0ffb539ff5c7ad2a9debe3e8a,2,0,0,3,3,0,0,3,3,0,0,1,1,1
a3edc6565b4955b826f4ef7cdc0de343,2,4,4,4,5,5,5,0,0,0,0,0,2,3
26ab712ed59ab410798006f37e4488c2,1,5,5,5,5,5,5,1,1,4,3,4,2,4
03756637c31a08648fca6eb5cf8c2cdd,1,4,5,4,5,0,0,3,1,3,0,0,0,3
a1bc7e7321f59db0a02628d1c0cde9c5,1,3,3,2,1,0,0,4,5,0,3,0,0,3
f6c50680813db52181d49e0e4b6056aa,2,3,3,3,4,0,0,1,2,2,2,2,2,1
7b03f622ceea8a4d417a9ae22d2bdd99,2,3,4,3,5,3,3,3,2,3,3,3,3,3
44afe707de1e08ecd35917c72771d633,2,3,3,3,3,0,0,3,3,3,3,4,4,4
8f8979b1297ea624180d8566d4e9ccd9,2,4,5,3,3,1,3,0,0,0,3,2,1,3
b9455dc8e53ab692dcdc262a6a9dc102,2,5,5,4,5,0,0,4,4,3,3,4,4,3
21be7f30a3450c5b962c8a43f2543548,1,3,3,3,3,0,0,4,5,0,0,0,0,1
94fadcbad6fa7eeacfa5ac344767c52a,0,0,0,0,0,0,0,3,4,1,0,0,0,1
159b61a067fcbc0e34e9dc06c450c98c,2,3,3,4,3,0,0,3,1,0,0,0,0,0
48187870d87564da6aa19984ad74bb7d,1,4,5,3,3,4,5,1,2,0,3,3,3,0
0fbae20c36d68ca63be78dde606bfe73,2,4,5,4,5,0,0,5,5,1,0,0,0,1
0ec61314c3fef16ec06ccfa20fd964c4,1,4,3,3,3,0,0,1,2,0,3,3,3,0
29abfc8c8bcb582eea9baa7b304c1d1c,1,3,3,3,3,0,0,4,3,0,1,3,4,4
d5b7acf80e56a6916e78c592ec7a68c1,2,4,4,4,4,0,0,3,2,0,0,0,0,0
88ff8b37975b98293020b9671f1e34d3,2,1,4,1,4,1,4,4,5,0,3,3,3,4
8c9d2bb8bc7fc2204bf0074caec6b151,1,3,5,4,5,4,5,4,5,0,0,2,2,0
c7539f899bf68b03cbac1d3978337da4,1,4,5,4,5,0,0,5,5,3,3,3,3,3
aab4ee69f3c9728a4fa0968442c70de1,2,4,5,3,3,0,0,3,5,3,3,2,2,0
56e1333160abc3e87d26ac7364d342a5,2,3,3,3,3,1,2,4,3,0,3,2,2,1
5772b39e73d2d5eadd3afdec7556a187,1,3,3,4,3,0,0,1,1,0,3,2,2,3
612a603267142cecc52af76509779408,1,5,5,4,5,0,0,2,3,4,4,4,4,4
bc4925e07152a16aeb53d83169dc66ce,1,4,5,4,5,0,0,3,3,4,4,3,2,4
8675dc4c82e8f090ca976ba8ae6f7966,2,3,3,3,3,0,0,1,2,1,1,1,1,0
136913893760683d9f9737c7661a6a04,1,3,3,4,3,0,0,4,5,1,1,3,3,4
4229790e766385fd4bc3a8e0152755c8,2,4,5,5,5,0,0,3,1,0,3,3,3,1
651a6e6e413b2e7af3828ee1685835ea,1,4,5,5,5,4,5,4,5,3,3,2,2,4
ec16fd995cc09e6637007649935b5e90,0,1,2,1,2,0,0,2,1,1,3,0,0,1
905462cc595d4a61af740a20cda0a89a,2,4,4,4,5,0,0,3,2,0,3,2,3,4
32fd5829b80b923f7e05e81d3c1d5ec4,1,4,3,3,3,0,0,3,3,0,3,3,0,3
7aac1fc665909da68ecfd874976a76f2,1,4,5,4,3,0,0,1,5,0,0,2,3,2
412d95d31f5c0171edab1fb1d27d7b09,0,0,0,2,1,0,0,2,1,1,0,1,1,1
cbfc36ef131e360974d402fa70377380,2,4,5,4,5,0,0,1,2,0,1,3,3,4
38aa825bcaeef9c8cbd0c7b37e32264a,1,5,5,4,5,0,0,2,1,4,4,4,2,4
a8aca95248616e169a8b7980a18e0c84,2,4,5,4,5,4,4,3,5,0,3,2,2,0
8213d397ce46fa523b9fe386b0700ba4,2,3,3,3,5,0,0,3,1,0,0,2,2,0
308a102aaefdb8446467f95275712354,2,4,3,4,5,0,0,1,1,2,3,2,2,3
46fd3ef9c39b07a6add436cfda490a67,1,4,5,5,5,5,5,1,1,4,4,2,2,2
80f6db495ad94a19f6dac923a7b8ac88,1,4,3,3,3,0,0,2,1,0,4,2,2,1
c71e43fde104e75398a074980492a0ab,1,4,5,4,5,0,0,1,1,4,3,4,3,3
70cd7b41b5e9bf77e247e55d11201d66,2,5,5,5,5,5,5,5,5,3,4,4,3,3
3a1b131eda4a185272df25b356ba2527,2,2,2,2,1,0,0,1,1,1,1,1,1,1
b5b0c44fc4af9a91924b8e565a5258a5,1,4,5,4,5,4,5,3,5,3,3,4,4,4
c41613805ea80b5c41740accd26956f0,2,1,1,3,2,0,0,1,2,1,3,3,3,3
b131acfae4a54151cb4f7d9ab9682a7a,2,4,4,4,5,0,0,1,2,3,3,2,2,0
0e47176423b1115e54dd11524c9602a8,2,1,2,1,2,0,0,2,1,2,3,1,1,1
9c396ed5e1f1876f45cc54580ec0a171,2,3,4,3,5,0,0,2,1,3,3,3,3,3
491d75c8e0ea0f007ea98ca5e5ba2fad,0,1,2,1,2,0,0,3,1,1,3,0,0,3
5d6458d2a5dad7d9a2807efa9b9e07ba,2,3,4,3,4,0,0,3,1,0,3,2,0,3
da234d1c7cf1afa19c951368c023e72f,1,4,5,0,0,0,0,3,2,1,1,0,0,3
7b0ef54bd29867bcdcd4a515c37de69b,1,4,3,3,3,5,5,1,2,4,4,4,4,3
1b1132b4f781ece81f84616777d6b768,1,4,5,4,5,0,0,1,1,4,4,4,4,3
9fab2552edb745e4900afcabf9fe55ef,2,3,4,3,4,0,0,3,1,3,0,3,3,3
0f1b3e4635af79319d17d6771e32b8cd,1,4,5,4,3,0,0,3,2,4,4,4,3,4
cb966763ddb4fb6559948aee3c9ee839,2,1,2,3,4,0,0,1,2,0,1,1,1,1
ee2129d4bf84be3c318d5815d36af7db,1,3,3,3,3,0,0,1,3,3,2,0,0,3
e5c4bed41cf575023affd3c28f38230a,1,4,5,4,5,0,0,3,5,0,1,0,0,0
63cc1565b8407ef787529bc6957cf3fb,2,4,5,4,5,0,0,1,1,1,1,3,3,0
7a007faef498016360b5d3e6e76fc7e7,2,4,5,4,5,0,0,3,1,3,3,2,2,4
fc87f43da6b9b8c1b14177b991bf8d26,1,5,5,5,5,5,5,1,2,3,4,4,4,3
